,GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,AHY1E001,NAME_M,AHY1M001
2917,G5105300,2013-2017,,,Virginia,51,Buena Vista city,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buena Vista city, Virginia",6495,"Buena Vista city, Virginia",0
2918,G5105400,2013-2017,,,Virginia,51,Charlottesville city,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charlottesville city, Virginia",46487,"Charlottesville city, Virginia",0
2919,G5105500,2013-2017,,,Virginia,51,Chesapeake city,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chesapeake city, Virginia",235410,"Chesapeake city, Virginia",0
2920,G5105700,2013-2017,,,Virginia,51,Colonial Heights city,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colonial Heights city, Virginia",17582,"Colonial Heights city, Virginia",0
2921,G5105800,2013-2017,,,Virginia,51,Covington city,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Covington city, Virginia",5675,"Covington city, Virginia",0
2922,G5105900,2013-2017,,,Virginia,51,Danville city,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Danville city, Virginia",41911,"Danville city, Virginia",0
2923,G5105950,2013-2017,,,Virginia,51,Emporia city,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Emporia city, Virginia",5495,"Emporia city, Virginia",0
2924,G5106000,2013-2017,,,Virginia,51,Fairfax city,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fairfax city, Virginia",23580,"Fairfax city, Virginia",0
2925,G5106100,2013-2017,,,Virginia,51,Falls Church city,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Falls Church city, Virginia",13843,"Falls Church city, Virginia",0
2926,G5106200,2013-2017,,,Virginia,51,Franklin city,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin city, Virginia",8334,"Franklin city, Virginia",0
2927,G5106300,2013-2017,,,Virginia,51,Fredericksburg city,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fredericksburg city, Virginia",28135,"Fredericksburg city, Virginia",0
2928,G5106400,2013-2017,,,Virginia,51,Galax city,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Galax city, Virginia",6788,"Galax city, Virginia",0
2929,G5106500,2013-2017,,,Virginia,51,Hampton city,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hampton city, Virginia",136255,"Hampton city, Virginia",0
2930,G5106600,2013-2017,,,Virginia,51,Harrisonburg city,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harrisonburg city, Virginia",53064,"Harrisonburg city, Virginia",0
2931,G5106700,2013-2017,,,Virginia,51,Hopewell city,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hopewell city, Virginia",22353,"Hopewell city, Virginia",0
2932,G5106780,2013-2017,,,Virginia,51,Lexington city,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lexington city, Virginia",7113,"Lexington city, Virginia",0
2933,G5106800,2013-2017,,,Virginia,51,Lynchburg city,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lynchburg city, Virginia",79237,"Lynchburg city, Virginia",0
2934,G5106830,2013-2017,,,Virginia,51,Manassas city,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manassas city, Virginia",41379,"Manassas city, Virginia",0
2935,G5106850,2013-2017,,,Virginia,51,Manassas Park city,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manassas Park city, Virginia",16117,"Manassas Park city, Virginia",0
2936,G5106900,2013-2017,,,Virginia,51,Martinsville city,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Martinsville city, Virginia",13256,"Martinsville city, Virginia",0
2937,G5107000,2013-2017,,,Virginia,51,Newport News city,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Newport News city, Virginia",180775,"Newport News city, Virginia",0
2938,G5107100,2013-2017,,,Virginia,51,Norfolk city,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Norfolk city, Virginia",245752,"Norfolk city, Virginia",0
2939,G5107200,2013-2017,,,Virginia,51,Norton city,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Norton city, Virginia",4043,"Norton city, Virginia",0
2940,G5107300,2013-2017,,,Virginia,51,Petersburg city,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petersburg city, Virginia",32037,"Petersburg city, Virginia",0
2941,G5107350,2013-2017,,,Virginia,51,Poquoson city,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Poquoson city, Virginia",12022,"Poquoson city, Virginia",0
2942,G5107400,2013-2017,,,Virginia,51,Portsmouth city,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Portsmouth city, Virginia",95536,"Portsmouth city, Virginia",0
2943,G5107500,2013-2017,,,Virginia,51,Radford city,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Radford city, Virginia",17380,"Radford city, Virginia",0
2944,G5107600,2013-2017,,,Virginia,51,Richmond city,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Richmond city, Virginia",220892,"Richmond city, Virginia",0
2945,G5107700,2013-2017,,,Virginia,51,Roanoke city,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Roanoke city, Virginia",99572,"Roanoke city, Virginia",0
2946,G5107750,2013-2017,,,Virginia,51,Salem city,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salem city, Virginia",25521,"Salem city, Virginia",0
2947,G5107900,2013-2017,,,Virginia,51,Staunton city,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Staunton city, Virginia",24273,"Staunton city, Virginia",0
2948,G5108000,2013-2017,,,Virginia,51,Suffolk city,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suffolk city, Virginia",88057,"Suffolk city, Virginia",0
2949,G5108100,2013-2017,,,Virginia,51,Virginia Beach city,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Virginia Beach city, Virginia",450057,"Virginia Beach city, Virginia",0
2950,G5108200,2013-2017,,,Virginia,51,Waynesboro city,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Waynesboro city, Virginia",21620,"Waynesboro city, Virginia",0
2951,G5108300,2013-2017,,,Virginia,51,Williamsburg city,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Williamsburg city, Virginia",14817,"Williamsburg city, Virginia",0
2952,G5108400,2013-2017,,,Virginia,51,Winchester city,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Winchester city, Virginia",27516,"Winchester city, Virginia",0
2953,G5300010,2013-2017,,,Washington,53,Adams County,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adams County, Washington",19261,"Adams County, Washington",0
2954,G5300030,2013-2017,,,Washington,53,Asotin County,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Asotin County, Washington",22259,"Asotin County, Washington",0
2955,G5300050,2013-2017,,,Washington,53,Benton County,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Benton County, Washington",190529,"Benton County, Washington",0
2956,G5300070,2013-2017,,,Washington,53,Chelan County,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chelan County, Washington",75138,"Chelan County, Washington",0
2957,G5300090,2013-2017,,,Washington,53,Clallam County,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clallam County, Washington",73439,"Clallam County, Washington",0
2958,G5300110,2013-2017,,,Washington,53,Clark County,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clark County, Washington",457474,"Clark County, Washington",0
2959,G5300130,2013-2017,,,Washington,53,Columbia County,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Columbia County, Washington",3999,"Columbia County, Washington",0
2960,G5300150,2013-2017,,,Washington,53,Cowlitz County,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cowlitz County, Washington",103590,"Cowlitz County, Washington",0
2961,G5300170,2013-2017,,,Washington,53,Douglas County,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Douglas County, Washington",40585,"Douglas County, Washington",0
2962,G5300190,2013-2017,,,Washington,53,Ferry County,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ferry County, Washington",7568,"Ferry County, Washington",0
2963,G5300210,2013-2017,,,Washington,53,Franklin County,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Washington",89124,"Franklin County, Washington",0
2964,G5300230,2013-2017,,,Washington,53,Garfield County,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Garfield County, Washington",2226,"Garfield County, Washington",0
2965,G5300250,2013-2017,,,Washington,53,Grant County,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grant County, Washington",93420,"Grant County, Washington",0
2966,G5300270,2013-2017,,,Washington,53,Grays Harbor County,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grays Harbor County, Washington",71454,"Grays Harbor County, Washington",0
2967,G5300290,2013-2017,,,Washington,53,Island County,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Island County, Washington",80323,"Island County, Washington",0
2968,G5300310,2013-2017,,,Washington,53,Jefferson County,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, Washington",30524,"Jefferson County, Washington",0
2969,G5300330,2013-2017,,,Washington,53,King County,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"King County, Washington",2118119,"King County, Washington",0
2970,G5300350,2013-2017,,,Washington,53,Kitsap County,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kitsap County, Washington",258903,"Kitsap County, Washington",0
2971,G5300370,2013-2017,,,Washington,53,Kittitas County,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kittitas County, Washington",43726,"Kittitas County, Washington",0
2972,G5300390,2013-2017,,,Washington,53,Klickitat County,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Klickitat County, Washington",21172,"Klickitat County, Washington",0
2973,G5300410,2013-2017,,,Washington,53,Lewis County,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lewis County, Washington",76012,"Lewis County, Washington",0
2974,G5300430,2013-2017,,,Washington,53,Lincoln County,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Washington",10344,"Lincoln County, Washington",0
2975,G5300450,2013-2017,,,Washington,53,Mason County,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mason County, Washington",61569,"Mason County, Washington",0
2976,G5300470,2013-2017,,,Washington,53,Okanogan County,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Okanogan County, Washington",41377,"Okanogan County, Washington",0
2977,G5300490,2013-2017,,,Washington,53,Pacific County,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pacific County, Washington",20940,"Pacific County, Washington",0
2978,G5300510,2013-2017,,,Washington,53,Pend Oreille County,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pend Oreille County, Washington",13066,"Pend Oreille County, Washington",0
2979,G5300530,2013-2017,,,Washington,53,Pierce County,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pierce County, Washington",845193,"Pierce County, Washington",0
2980,G5300550,2013-2017,,,Washington,53,San Juan County,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"San Juan County, Washington",16221,"San Juan County, Washington",0
2981,G5300570,2013-2017,,,Washington,53,Skagit County,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Skagit County, Washington",121725,"Skagit County, Washington",0
2982,G5300590,2013-2017,,,Washington,53,Skamania County,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Skamania County, Washington",11498,"Skamania County, Washington",0
2983,G5300610,2013-2017,,,Washington,53,Snohomish County,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Snohomish County, Washington",771904,"Snohomish County, Washington",0
2984,G5300630,2013-2017,,,Washington,53,Spokane County,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Spokane County, Washington",490764,"Spokane County, Washington",0
2985,G5300650,2013-2017,,,Washington,53,Stevens County,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stevens County, Washington",43858,"Stevens County, Washington",0
2986,G5300670,2013-2017,,,Washington,53,Thurston County,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurston County, Washington",269885,"Thurston County, Washington",0
2987,G5300690,2013-2017,,,Washington,53,Wahkiakum County,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wahkiakum County, Washington",4105,"Wahkiakum County, Washington",0
2988,G5300710,2013-2017,,,Washington,53,Walla Walla County,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Walla Walla County, Washington",59862,"Walla Walla County, Washington",0
2989,G5300730,2013-2017,,,Washington,53,Whatcom County,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Whatcom County, Washington",212738,"Whatcom County, Washington",0
2990,G5300750,2013-2017,,,Washington,53,Whitman County,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Whitman County, Washington",47794,"Whitman County, Washington",0
2991,G5300770,2013-2017,,,Washington,53,Yakima County,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yakima County, Washington",248279,"Yakima County, Washington",0
2992,G5400010,2013-2017,,,West Virginia,54,Barbour County,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barbour County, West Virginia",16790,"Barbour County, West Virginia",0
2993,G5400030,2013-2017,,,West Virginia,54,Berkeley County,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Berkeley County, West Virginia",111610,"Berkeley County, West Virginia",0
2994,G5400050,2013-2017,,,West Virginia,54,Boone County,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boone County, West Virginia",23236,"Boone County, West Virginia",0
2995,G5400070,2013-2017,,,West Virginia,54,Braxton County,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Braxton County, West Virginia",14345,"Braxton County, West Virginia",0
2996,G5400090,2013-2017,,,West Virginia,54,Brooke County,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brooke County, West Virginia",23067,"Brooke County, West Virginia",0
2997,G5400110,2013-2017,,,West Virginia,54,Cabell County,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cabell County, West Virginia",96100,"Cabell County, West Virginia",0
2998,G5400130,2013-2017,,,West Virginia,54,Calhoun County,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Calhoun County, West Virginia",7450,"Calhoun County, West Virginia",0
2999,G5400150,2013-2017,,,West Virginia,54,Clay County,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clay County, West Virginia",8901,"Clay County, West Virginia",0
3000,G5400170,2013-2017,,,West Virginia,54,Doddridge County,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Doddridge County, West Virginia",8570,"Doddridge County, West Virginia",0
3001,G5400190,2013-2017,,,West Virginia,54,Fayette County,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fayette County, West Virginia",44602,"Fayette County, West Virginia",0
